Date,SBER,GAZP,ROSN,GMKN,YNDX,LKOH,PLZL,POSI,MRKP,MDMG,MGNT,RENI,UWGN,SU26238RMFS4,RGBITR,CNYRUB_TOM,GLDRUB_TOM
2022-01-17,-0.012413899346059977,-0.02396244677457172,-0.021619305358689445,-0.037244567404673724,0.03419264490203443,-0.021708632388686568,-0.027364045913323178,-0.008913849929571253,-0.01987800702158196,-0.004547184796090419,-0.009596081697727849,-0.07528121544294637,0.0,-0.014378471173544675,-0.006053115827352008,-0.00020844189757595615,-0.004604938782722174
2022-01-18,-0.0937984051196556,-0.08495852575694504,-0.08401650279915497,-0.052983177222165924,-0.07820826083299481,-0.041679226991488516,-0.014579794842949257,-0.05090290864109516,-0.017669065573669644,-0.08146795376970792,-0.041842989315050344,-0.08509067397084119,0.0,0.004254032547225477,-0.001510131490739537,0.009543640901165162,0.010303596586778702
2022-01-19,0.04237851578879167,0.055707171443829945,0.03976416649495552,0.06228896465754729,-0.017990526444519102,0.03829720993234405,0.04366086695443986,0.015756768776635833,0.0017376198985406563,0.05595211344706418,0.013382802350675647,-0.033039854078200155,0.0,0.014186343238774088,0.009960188841800577,-0.00891844550724687,0.005444760381360581
2022-01-20,0.039046344003925856,-0.025256598714610133,-0.00921502179187091,0.012453910625766888,-0.008845533187115917,-0.009904135431126143,-0.0016332003881515832,0.002910439943053687,0.0056265026165943964,0.016103407566578673,-0.009769791595805023,0.02006125844561025,0.0,-0.010107348010634622,-0.002097009447253837,0.006023488977559653,0.005415275431788708
2022-01-21,-0.030749566298561373,0.0037940947735547355,0.005503786640645179,-0.009009069942365968,-0.05007191843902758,-0.0015564205476581953,0.031355704086537435,-0.03440274772216794,-0.0226984865152417,-0.035378901094906025,0.011058643209305056,-0.062142034835518195,0.0,-0.0031697664944907323,-0.0024550291833003233,0.01152987860334131,0.005605334234649631
2022-01-24,-0.04104984550669641,-0.056135754875481926,-0.03220571582630519,-0.03922071315328127,-0.04243504263414405,-0.019980213157073334,-0.002928736229456875,-0.12881578147766148,-0.056301749327451564,-0.05413342232289664,-0.045195128068305855,-0.065503525611743,0.0,-0.02983790813738077,-0.012276860480627084,0.018457069942132285,0.022063010076371427
2022-01-25,0.010995578298831356,0.02801622447242806,0.0027389773354322177,0.010113392688906733,0.01901096608581374,0.038957871342805137,-0.013534226194675978,-0.04289776070409957,-0.016007874785493776,0.022798914964806027,0.014714470354002562,-0.009892782910415558,0.0,0.0,-0.0016842260126885638,-0.0014077428166948502,0.000263700360739398
2022-01-26,-0.011291017978528856,-0.011152531950474779,-0.028952676709432742,0.014889071462095341,-0.01310913369970711,-0.0026781972621563654,-0.017410577654745515,0.003241493924171023,0.04772738070760946,0.043310698404806315,-0.026182485945643645,-0.002296915488059788,0.0,-0.007506347941589803,-0.0013458348449230176,0.010649472093232205,-0.0006432936857417076
2022-01-27,0.0708372368566361,0.08214586574955021,0.055582533865106115,0.012678602816686311,0.011935149061466475,0.04289478159853308,-0.008650755499078141,0.12459187758571398,-0.009090971701251963,0.0037866468175015025,0.023830385868564532,0.040852654789148124,0.0,0.02402357459904581,0.005533235831274239,-0.023409138877118173,-0.03536714383729136
2022-01-28,0.013786318993582866,0.013224999189969345,0.005842275624228361,0.0007248346788308333,0.0126066803258681,-0.005372993458213912,0.001016647692088901,0.03922071315328133,0.006825965070399891,0.0071424237146887806,0.0041890227285155245,-0.02911739857072721,0.0,0.0007978838090767205,0.006532306412518453,-0.002244669853823862,-0.00657713758303835
2022-01-31,0.04400983325546322,0.015714222032736223,0.018278527172615886,-0.007545833340775946,0.07516794343499848,0.01508854524430984,0.03498765738858641,-0.019418085857101627,0.016194685919980606,0.003487699718285327,0.035063193185197655,0.05167201054432086,0.0,0.00477397990896962,0.0018256751647810056,-0.0057365451311564815,0.0006708408122780083
2022-02-01,-0.017674391037366396,-0.01156603205038853,-0.0048649214184784805,0.0014590555205597577,0.0017200606261891412,0.014147774596604011,-0.0015138189990758816,-0.019516953819019016,-0.013477292943480759,-0.012848142477849024,0.006867485049886826,-0.028310660631147046,0.0,0.00014653088164543713,0.002052117407754186,-0.007838323959912444,-0.0029102326338125133
2022-02-02,-0.014076701910362147,0.0022636393880748375,0.0026960054595657817,-0.012747203648461264,-0.01324522675002068,0.009132483563272472,0.008845827405368673,-0.02253128242448042,-0.002717392976499915,-0.019920189065227936,0.016676748718386748,0.0017746233583684796,0.0,0.007287181196027661,0.0028412368779544414,-0.008526619195678037,-0.007538713621697145
2022-02-03,-0.0399044717671469,-0.02425933293925922,-0.011706257555433098,-0.012911795188680342,-0.04394477917295463,-0.02509930039028161,-0.008968669982760375,-0.02484599858653089,-0.010027431331002468,-0.020189111032024486,-0.002503130218118477,-0.0035524016043679946,0.0,-0.0066890695022028684,-0.0016225753118947223,0.005830920310793144,0.0024816707603981837
2022-02-04,0.022629681280427017,0.0026220420667434964,0.005258557253467051,0.00037390166821847914,-0.004159905705383932,0.02082883126682941,-0.0075220775168773355,0.024845998586530804,0.0013733121865399235,0.015782346873140656,0.018717123952937773,-0.003118737212654616,0.0,0.0011098306513311906,0.0017459244164483713,-0.010016778243471232,-0.007690605649968615
2022-02-07,0.004201196516529565,-0.010374018871061397,-0.0038535693159900777,0.008376037802182903,-0.009870388868166081,-0.003143308774688587,-0.003513198761143579,0.005244767267295084,0.0018281540740626235,0.019613668772013447,-0.014292763556925448,0.016375670206200506,0.0,-0.0010000122786071295,0.00021142021608386036,-0.003992860196063825,0.0032870531154885114
2022-02-08,0.04623413042115237,0.0320113097435772,0.00043865421592083776,0.03604321712935291,0.04405551537762484,-0.004374177853901329,-0.0021553519079283373,0.015285084896521408,0.014056001083881008,-0.003944778291016341,-0.005388773625357292,-0.010591449407405864,0.0,-0.0006468818689780377,0.00038748767569517505,-0.007397265053045412,-0.0029465116512746416
2022-02-09,0.03385336667492139,0.010138363332601966,0.015578401293266455,0.01340871663606546,0.03758293731538001,0.002297036398703303,0.013722837070024071,0.010250659233340696,0.03451670086875407,0.0011850682801092954,0.013798609123429843,0.043409593220500434,0.0,0.002865069471817782,0.0005985494157995153,-0.003825721988144077,-0.0029552192455321456
2022-02-10,-0.014036204389388365,-0.01852434711557104,-0.016719302729058052,-0.009750121558819188,0.011099479702348916,0.001576157368856446,0.006974353779488443,-0.008534902449837444,-0.009176380756054085,-0.00872329084409027,-0.005056538942696552,-0.03780568532413376,0.0,-0.0044290780505494365,-0.0016556878407992324,0.0034013638234902605,0.002387585694501527
2022-02-11,-0.05362925194736492,-0.03347916341493914,-0.03940337823735845,-0.03470965984022338,-0.1038140408737395,-0.04046710486782641,-0.0014235456820032844,-0.01467863454066425,-0.021296279552963055,-0.024593055618812323,-0.05021154688266034,-0.03121753011147819,0.0,-0.030102379034170387,-0.010116755757487703,0.028041176045048372,0.041811738493468274
2022-02-14,-0.015960766234728977,0.011719799743526436,0.0155884976440038,0.01800368482058084,0.012056020364734455,0.013107900492043486,0.04102873776948148,-0.006107333219170347,-0.022676708671029815,0.013513719166722855,-0.00302175894717614,-0.02940709170495664,0.0,-0.016787467813391802,-0.01892937097201063,-0.0024793401130427132,0.00905277899489617
2022-02-15,0.0652200185109756,0.035857071985966826,0.017737440827846923,0.010899535909241942,0.12996740671524754,0.026571436225329075,-0.0164244815472045,0.020785967759834656,0.026704460815619988,0.008021433384575305,0.05543079393526756,-0.022916846446751755,0.0,0.0199079092200363,0.008691228921000448,-0.014376745175125962,-0.029517790724857235
2022-02-16,0.013701327100002601,0.008655478600190638,0.009846233393357998,-0.0008962983480738094,0.022906728010454864,-0.0012904152625820673,0.025098372449051613,0.013902905168991434,0.007120635338023994,0.0009316564192886085,0.029341958284015375,-0.005611237167786315,0.0,0.010572059028776542,0.008759023193456098,-0.0025299552471345268,0.006647487363757778
2022-02-17,-0.06391951771328733,-0.03936812372050831,-0.039343194628111346,-0.024049437119125137,-0.06966768660085944,-0.034594415209288736,0.032763587268941394,-0.03003228709887509,-0.013393057336438136,-0.02478241308366951,-0.03211349921806941,-0.032848774185454434,0.0,-0.012924069068285698,-0.004396789924950719,0.015250385343809127,0.02766156982814856
2022-02-18,-0.04032962464462275,-0.04433655568302044,-0.05614196330439399,-0.014991952084962273,-0.08205483862347017,-0.04193343425857463,-0.03404243415601474,-0.012858154943368555,-0.03428907347863219,-0.01248729776821288,-0.035655442640895506,-0.0031616633375787587,0.0,-0.009260379660518969,-0.00025080616398044284,0.013174336283940678,0.011427475238950475
2022-02-21,-0.21927538307108696,-0.1846507503935553,-0.16905100236711382,-0.10810969393316303,-0.12540103355614698,-0.1055068044407494,-0.04553812878305471,-0.09366447589463496,-0.12361395596717664,-0.0989068083874518,-0.1731403876072666,-0.1823215567939546,0.0,-0.05839499479551051,-0.019996866143914716,0.031601703871344776,0.03505836346195181
2022-02-22,0.03677800772142841,0.09700467662662422,-0.017011904518370796,0.09402495405142414,0.02861655579182875,0.03550668845690982,0.054801742967418514,0.0012911557636198078,0.011512424375706053,0.05024091155865148,0.08149303425118301,0.0001999800026662447,0.0,-0.016533568670095904,-0.022702198785562344,-0.013765803412725078,0.008270838999869634
2022-02-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029882504461731175,0.009513278912558355
2022-02-24,-0.4559182857381973,-0.30013986519685415,-0.4511243105525693,-0.1502183114095373,-0.4607904638052978,-0.25822003972146473,-0.2826234274955206,-0.2613647641344075,-0.3592052719986106,-0.22830325899320983,-0.3285040669720361,-0.17383933641378688,0.0,-0.10083354928821418,-0.1484514192242566,0.17908632973592245,0.07113937083539246
2022-02-25,-0.008051695606732584,0.08223809823697201,0.11425783903182418,0.045750488855864385,-0.02999306737527096,0.05542453399986484,0.08056009909167738,0.1602961005581222,0.16957297768265012,0.0018198367169858993,-0.033776621948490355,0.04147845280878184,0.0,0.029456265275370347,0.03832179992634411,-0.11969605467697096,-0.04892619593540448
2022-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19282926979043008,0.16733442698570625
2022-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011987734292041505,-0.08699319533673512
2022-03-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047934366085535925,0.1279751770583555
2022-03-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08109589365819506,0.12119355549043836
2022-03-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052292794720634056,-0.026479821758159418
2022-03-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06665447523261704,0.1394075747910215
2022-03-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.061085594687668665,0.006305395601239098
2022-03-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06208109080829052,-0.052945973054350205
2022-03-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05541885077702308,-0.04614115599785512
2022-03-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008133546451658102,-0.05165885827391002
2022-03-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005336341830597024,-0.0506353755802373
2022-03-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07767390020180442,0.005691552462730268
2022-03-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005837855070213547,0.0002875523502745769
2022-03-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16583373855098824,-0.051026343117754426,-0.012386253222253483,-0.0214679066152409
2022-03-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06577505769160143,0.04707306606143126,-0.0017201314468804785,-0.006269613013595374
2022-03-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.022827685980859047,-0.005716943562661624,-0.048790164169431945,-0.0417396061727652
2022-03-24,0.03830510191885856,0.1255887489653444,0.1567220006088034,0.0968740508939277,0.0,0.11699149380468661,0.1456368897094228,0.0,0.0,0.0,0.07677016998225332,0.0,0.0,-0.001864926609512443,0.004479644072744232,-0.01948344747024944,-0.02321829010200722
2022-03-25,-0.03541118473661369,-0.12998436043838238,0.013511855919735465,0.0038040939835560484,0.0,-0.059471440831442825,-0.008163310639160981,0.0,0.0,0.0,-0.035173959317132845,0.0,0.0,0.009917327008217163,0.007942355472112646,0.010985906959808769,-0.002519950934513276
2022-03-28,-0.050693114315518095,-0.03770644173896451,-0.019777976819397233,-0.010496279571287168,0.0,-0.017048068834776612,-0.017780083852863195,0.33524787160753383,-0.1959995815900552,0.0,-0.00014980151327541026,-0.17599602203882753,0.0,-0.002610751825779036,-0.002793530836027975,-0.043463993293676007,-0.0597839324016416
2022-03-29,0.029714129983391516,-0.04970549604112014,0.033109693796076214,-0.04022265377711215,0.044955940051983355,-0.03904878576873298,-0.0873527710185501,0.3353412830339296,0.02568116965745657,0.0,0.020169747972868086,0.01539530744608694,0.0,0.06315188846612323,0.015268737365799461,-0.07864374115101713,-0.06453852113757118
2022-03-30,0.04427954992493489,0.03774032798284711,0.04492168739151165,0.02143821298904998,0.06422906732108348,0.043338127498209575,0.09475128350643687,-0.12132553213319947,0.0649578962747725,0.13611895109665764,0.12397923531605681,0.14495742342668536,0.0,0.07147503224010524,0.04234885163666664,-0.016200648878084787,-0.027030629336996622
2022-03-31,0.0653507840304878,0.1156408250653827,0.12265201276788738,0.02471406795546507,0.04759565875166933,0.0998981532659863,0.052671340635675565,0.02583282061348237,0.07923606086041775,0.0419511568399388,0.07494142129211866,0.23159372049807744,0.0,0.006486509229606632,0.023181200469866936,-0.004494122059768081,-0.015775475085293506
2022-04-01,0.07253589509668494,0.036126063406599455,0.028170876966696224,0.02476935972140374,0.028797801553453392,-0.014006079505364682,-0.017997076701654582,0.006205604941026029,0.04296301916023815,-0.01101602327343026,0.015522699740508997,-0.03766959011613013,0.0,-0.007817836122241439,0.0020390504323665507,-0.004454483516246181,-0.005984059747141911
2022-04-04,0.07179369201874299,0.005948857519772484,-0.013648270924375983,0.011560822401076006,-0.01735401469315162,-0.007886758929911083,0.035405753130553066,0.159070564052635,0.036433902246101775,0.005523180656110287,0.012598035576015083,-0.031428386870563346,0.0,-0.03774478355632398,-0.011655346347380333,-0.0007493443587808343,0.0020059866627369803
2022-04-05,-0.07438604603047322,-0.03787721115327501,-0.0577283919178518,-0.035758208798973845,-0.056998817874813625,-0.044713546960162484,0.0424437820666905,0.010160968031408804,-0.0132054740120454,-0.05778860733020026,-0.04193411380722761,-0.03530250264711428,0.0,-0.007562357265319908,-0.0009531127631397442,-0.0025895569067336775,0.03721088032930172
2022-04-06,-0.08459556106645069,-0.015728801082305885,-0.03398385281559862,0.007784356756567784,-0.04143220042574509,-0.009073786263504156,-0.004599073457650819,-0.07248916777262744,0.02092752010595582,-0.04424547370675381,0.0053541135447269265,-0.049382417916410556,0.0,-0.007345202776355384,-0.0024745494628267027,-0.01716959307372858,-0.03422932548099948
2022-04-07,0.0408219945202552,0.021870069104388334,0.008604847193518428,-0.0047393453638965586,0.028186973675724394,0.0026550366440525556,0.03829091299331481,-0.037656719438005054,-0.008915363657952393,-0.02975028109430708,0.030359687969699043,-0.01949379468100113,0.0,0.02018683320654561,-7.803812166218983e-05,-0.05009080319598203,-0.04186109140841627
2022-04-08,-0.025961213534556597,-0.016170862796839734,-0.013431290570447578,0.0029410390726325657,-0.007067167223092443,-0.010184259727545318,-0.024556664765506147,-0.0062270226688201915,-0.010201108563926586,-0.005074820585936205,0.020508758901371063,-0.010775255436858125,0.0,0.07679260627237278,0.03198706128032251,-0.017025137611952283,-0.010218057636473378
2022-04-11,-0.035625735577074207,-0.027418562973420185,0.026805350095704405,-0.005033488000439367,-0.008547060578458408,-0.007008140812827461,0.05281201441155231,-0.030363593157706776,-0.015805800171187923,-0.029013336999674226,-0.005783706116848806,-0.0006634966515661399,0.0,0.005966538887138118,0.02134979768855658,0.025430230119304516,0.0430835861363117
2022-04-12,-0.024155587587782166,0.007433399418395063,-0.004599935480542715,-0.0007619773680420571,-0.011028642112447296,-0.008708327891784308,0.0011818688806187418,-0.07073655109177825,-0.045120435280469655,-0.011625925679049147,-0.0029044458407891543,-0.010899896592296263,0.0,0.005136880003449961,-0.00027749257885414626,-0.0011884300962858277,-0.0030206217449205712
2022-04-13,0.0008860012392940513,-0.006070014604929706,-0.014789733616351866,-0.009381650276763104,0.006727560213056759,-0.007609050466720857,-0.024013669943624423,0.04103139667786256,0.02719105236597013,-0.017138537988087964,-0.009586231932892535,-0.01578030942288932,0.0,0.016386904183695004,0.005222425805833227,0.01636169147755819,0.002813773043966082
2022-04-14,-0.04877171415513262,-0.055859414937515,-0.037768744743054174,-0.038732229999121175,-0.07084187047289854,-0.04537356321991332,-0.05005421803332079,-0.03789495918773221,-0.03491309845988058,-0.043885853109688774,-0.05791187096482951,-0.021590181756980735,0.0,-0.001362113239008811,0.006311600131608791,-0.0006125863113604861,0.012183039747670113
2022-04-15,0.014080946689813854,0.008473297204622362,-0.0012795907056250815,0.011728590862607484,0.017530004548100112,0.0027628567076076194,0.03924949054576368,-0.01472161182535985,0.02488166637673669,-0.021396438980727007,0.013230486654750188,-0.0142642427909092,0.0,-0.0008235620195872346,-0.005299798763061845,-0.0008645420430813632,0.0019821612039912025
2022-04-18,-0.05520971691906841,-0.03179478232574071,-0.014574321299414118,-0.01764487786138291,-0.05151664993328039,-0.07289818371911948,-0.014493007302566864,0.0035952243441506764,-0.004420594505396591,0.009871748479154091,-0.017471480912004744,-0.03352804468432252,0.0,0.015040699630525883,0.0073461717342236605,-0.00813173075219499,0.0035580191716241645
2022-04-19,-0.029082532954735327,0.01704366037973148,0.0003896863074576668,-0.01061634762478842,-0.012092822200823507,-0.014168933077107567,-0.0036563112031105433,-0.023711460132367253,-0.014021899590318989,-0.056372867845114694,0.009455158770755197,-0.007087894759625466,0.0,0.025484106024019217,0.013740563499692398,-0.02447464189665894,-0.0035599993716045825
2022-04-20,0.009925639799969998,-0.008188563633313281,0.015464225697581553,0.0454059021066046,-0.037181450194869244,-0.03980059139510303,0.014401296242939426,-0.016565330846388445,-0.0012845216923567388,-0.02121705468899032,0.06286550280887097,0.005625549873145749,0.0,0.014153579176432913,0.007961739835416402,-0.015554959555193803,-0.034036146182277585
2022-04-21,-0.023736279898830478,-0.04021883581510479,-0.007702220362092351,-0.006627058655876985,-0.08375577951174265,-0.08116475998603136,-0.014987548641380487,-0.058374408194407076,-0.0019298815896497778,0.04362062247589035,-0.024125912729957906,-0.012023209489708626,0.0,0.017091182196223624,0.010217497576428008,-0.015800744531343586,-0.02405257979884498
2022-04-22,-0.014260491219157033,-0.010949450759294656,0.023812164762915096,-0.03755982663987817,0.027563158929153397,-0.037430670538917236,-0.017898562275661948,0.04599034899468536,-0.014267427491003227,-0.02469261259037152,-0.0065730741588487206,-0.004453248329322409,0.0,-0.011823682404200677,-0.0016632167607846101,-0.028051137997505794,-0.021923784068766484
2022-04-25,-0.04431187634473607,-0.007964323502727178,-0.022524334578486377,0.01010109598650392,-0.10667474899194922,0.026551372849015514,-0.04666928050568274,-0.04412815106362061,0.0,0.01221673750992062,0.030582701058104147,-0.01826649062484186,0.0,-0.010562893132201328,-0.00646676500338083,-0.0315351504835036,-0.00789521991318568
2022-04-26,0.08936190396482316,0.09029730590202227,0.0064143901776637004,0.053516950883159185,0.05126699209530431,0.0878589783287287,0.01674847244943191,0.025032883676283767,0.031503730363328666,-0.04504128315796401,0.03665002916315864,0.016529301951210506,0.0,0.0022344082338216303,0.003540582467624198,-0.010580784264730836,-0.03970091387966115
2022-04-27,0.06906914622860787,0.04882179022297762,0.017618809266492536,0.013154971327112732,0.088311963477267,0.05837440819440708,0.009565789414089854,0.039142199332627706,0.021910109635744544,0.02550616484036352,0.05666003356549126,0.017969714304600915,0.0,0.003623493910388541,-0.0007106689470285297,0.0021018034737475865,-0.017472380801948167
2022-04-28,-0.05696550957594198,0.0016010789634113107,0.0051381778561236605,-0.012869216217295677,-0.015909950535251082,-0.03785022413109764,0.01000311463197102,-0.0048098037631627046,-0.017489515130347796,0.01520387508167009,-0.03306175244786738,0.00024393218806154123,0.0,-0.0031105418601568733,-0.0017254724870126626,0.00044853106829570487,-0.03803094501769252
2022-04-29,0.03918965773488481,0.012010271374050452,0.022250608934819723,0.025853378826333706,0.0261512780994924,0.07017911124645757,0.027370442761765333,0.004809803763162751,0.008158187701463463,-0.014574482424786844,0.005677490957547009,0.011639316657018787,0.0,-0.008833774946600917,0.0024183808642816527,-0.026353183400338487,0.010644689511414007
2022-05-04,-0.04445176257083392,-0.02629956027742215,-0.031796021778351204,-0.009230404447533747,-0.03901695263909976,-0.03188942325418927,-0.009731719387226487,0.009766762389714629,0.06238777243481574,-0.032181786238196834,0.012657712134816252,-0.040842084725276236,0.0,-0.012298197075343544,-0.0025964340314275107,-0.07841956282549652,-0.08979599911671475
2022-05-05,0.012903404835907782,0.01878386728018537,0.0020171464227398406,0.008951943407074704,0.02062168957339507,0.02666246591662059,0.008630599804508265,0.010527543785936426,0.028937204258546182,-0.011107595417248022,0.01916583367802139,0.014212930939271205,0.0,-0.0003929067289983757,-0.002638900326060875,0.01916600803344342,0.041593897298836925
2022-05-06,-0.013715422744919529,0.00626699356339184,-0.011909427471683526,0.010251763764572206,-0.027117136089424676,-0.008485094675750256,-0.009594169534029633,-0.01052754378593652,0.031445600474060705,-0.02102545085576024,0.0018965341265685274,-0.001238697049255679,0.0,-0.0032670977502175192,-0.0011254322043219086,0.025552021213914165,0.02919675660785216
2022-05-11,0.0019477363729389957,0.007840899761638934,-0.0019136320185602345,-0.020234586790610756,-0.006299420605591252,-0.007687764569850737,-0.02896572638458742,0.025587749948407068,0.056421086617604296,0.07142040054721782,0.011512424375706053,-0.007714359521583539,0.0,-0.0002760270524035091,0.0005539423862888792,-0.04281761625605706,-0.02919675660785212
2022-05-12,-0.034561566018595564,-0.04838527073763453,-0.043187195226535954,-0.004322502501605409,-0.05099839520015083,-0.05301101596650371,-0.026532089650952842,0.016287685188735173,-0.05476408540997488,-0.032595478249451346,-0.0178482428247918,-0.0214627604880876,0.0,-0.007614132760134929,-0.0012155013651539868,-0.07468926968733834,-0.052723816772082814
2022-05-13,0.008773818556356065,0.021284703289299583,-0.00013334222301241002,-0.00179084830368703,-0.0006275494401118012,0.004003436859809159,-0.03892288183333288,-0.017340871173393918,0.03150722324570772,0.001719690879526679,-0.01774119418814022,0.049786289083248794,0.0,0.002751470067510108,-0.000626202104821107,0.02266325950838396,-0.02157410694456177
2022-05-16,0.026355123363984805,0.0361917261360928,0.0102156775645248,0.007706080799557074,0.02797904717145317,0.03223730609530447,0.0052834912585000594,0.011524485851954137,0.062196207869905804,0.009618541612856734,0.032567184699467205,-0.012707893399442918,0.0,0.003955179842928014,0.0023239195299698287,-0.008623462840901493,-0.0179825293606592
2022-05-17,0.03456308361872171,0.05806800095014119,0.04111762135687821,-0.000749204005825473,0.037618235314360086,-0.005208633707385158,0.00364151727513003,0.003742986278834297,0.010994613501091596,-0.00021274332598060977,0.007901070316044461,-0.0039428340877070015,0.0,-0.0016460909066687917,0.0005533688701647035,0.012271251823267054,-0.013362681388627314
2022-05-18,-0.020801952286812777,0.023070307429899652,0.023288895292348743,0.0031802477463529267,0.008663130743003,-0.003673405366308925,-0.0023452358005727654,-0.008964930259986126,-0.018054652911816706,-0.011340658613171654,0.012656443061945135,-0.003958441586427644,0.0,0.0007246138454801455,-0.0006247936152979861,-0.01974524701880838,-0.05702685945529736
